,Stkcd,Trddt,SpecificVar
12297,939,2015-04-01,0.0073869178556452315
12298,939,2015-05-01,0.007079904518844832
12299,939,2015-06-01,0.01272202650930375
12300,939,2015-07-01,0.012735088729821688
12301,939,2015-08-01,0.012220848214441941
12302,939,2015-11-01,0.01231982565001122
12303,939,2015-12-01,0.008693325463480242
12304,939,2016-01-01,0.009289891412267022
12305,939,2016-02-01,0.008849762495089458
12306,939,2016-03-01,0.007325850646015996
12307,939,2016-04-01,0.006954638869588694
12308,939,2016-05-01,0.006689567824461112
12309,939,2016-06-01,0.007964864280684785
12310,939,2016-07-01,0.007623130874960706
12311,939,2016-08-01,0.0037792979666722744
12312,939,2016-09-01,0.003289100107417973
12313,939,2016-10-01,0.003178867987840369
12314,939,2016-11-01,0.004332701644453667
12315,939,2016-12-01,0.008004826170178525
12327,948,2014-03-01,0.002077109412096243
12328,948,2014-04-01,0.001602684547537217
12329,948,2014-05-01,0.0022369458664173035
12330,948,2014-09-01,0.002343642793902332
12331,948,2014-10-01,0.007476214443664514
12332,948,2014-11-01,0.010821065943893768
12333,948,2014-12-01,0.010442509113584237
12334,948,2015-01-01,0.010430690196188044
12335,948,2015-02-01,0.009956481138227186
12336,948,2015-03-01,0.009532673238713601
12337,948,2015-04-01,0.014361415797360501
12338,948,2015-05-01,0.022876415399719605
12339,948,2015-06-01,0.02249757953324129
12340,948,2015-07-01,0.023984416837545347
12341,948,2015-08-01,0.02246704690657961
12342,948,2015-09-01,0.02102650338787924
12343,948,2015-10-01,0.016916641921256453
12344,948,2015-11-01,0.018816318631138303
12345,948,2015-12-01,0.023110893593892706
12346,948,2016-01-01,0.02204314159465537
12347,948,2016-02-01,0.030780167720019413
12348,948,2016-03-01,0.03597166917244863
12349,948,2016-04-01,0.030549829319392516
12350,948,2016-05-01,0.02458949831980593
12351,948,2016-06-01,0.02316096730281354
12352,948,2016-07-01,0.022784255014740018
12353,948,2016-08-01,0.02190913439479882
12354,948,2016-09-01,0.02181694580445087
12355,948,2016-10-01,0.020626808190610888
12356,948,2016-11-01,0.017681823128277253
12357,948,2016-12-01,0.013537382881412865
12369,949,2015-01-01,0.004600804033452771
12370,949,2015-02-01,0.004272582955599798
12371,949,2015-03-01,0.004024711659061873
12372,949,2015-04-01,0.0048624554504125665
12373,949,2015-05-01,0.00604597077861527
12374,949,2015-06-01,0.008307235447976472
12375,949,2015-07-01,0.008326451927871322
12376,949,2015-08-01,0.016491450331593563
12377,949,2015-09-01,0.018725290987892756
12378,949,2015-10-01,0.01772288027675591
12379,949,2015-11-01,0.018209131605041336
12380,949,2015-12-01,0.01738779761376637
12381,949,2016-01-01,0.01678519167334386
12382,949,2016-02-01,0.016490274364089827
12383,949,2016-03-01,0.015645710780299096
12384,949,2016-04-01,0.014577988437084188
12385,949,2016-05-01,0.013577107183615046
12386,949,2016-06-01,0.011024198754680602
12387,949,2016-07-01,0.010294019667328864
12388,949,2016-08-01,0.00325207511345538
12389,949,2016-09-01,0.004729798072797474
12390,949,2016-10-01,0.003932407423721353
12391,949,2016-11-01,0.0033213610652503053
12392,949,2016-12-01,0.0030924218091314443
12404,950,2014-09-01,0.0039015261388267077
12405,950,2014-10-01,0.003913018412763621
12406,950,2014-11-01,0.0037726205358627253
12407,950,2014-12-01,0.005358111044801842
12408,950,2015-01-01,0.005418938131508195
12409,950,2015-02-01,0.00611609222988111
12410,950,2015-03-01,0.008044933534658155
12411,950,2015-04-01,0.007799568790237239
12412,950,2015-05-01,0.022543896280661595
12413,950,2015-06-01,0.027458630407455123
12414,950,2015-07-01,0.02606896031366368
12415,950,2015-08-01,0.026258240430026256
12416,950,2015-09-01,0.02325831086216842
12417,950,2015-10-01,0.022108201510663294
12418,950,2015-11-01,0.02151614151509684
12419,950,2015-12-01,0.019545865304171416
12420,950,2016-01-01,0.019729604039775566
12421,950,2016-02-01,0.018997115416626582
12422,950,2016-03-01,0.016979924082031844
12423,950,2016-11-01,0.016157322069668963
12424,950,2016-12-01,0.0060939337135185795
12436,951,2014-03-01,0.0014133110825223331
12437,951,2014-04-01,0.001350304438160442
12438,951,2014-05-01,0.0013241533876486627
12439,951,2014-06-01,0.0012300821203950136
12440,951,2014-07-01,0.0009719997791025247
12441,951,2014-08-01,0.0010392612589480632
12442,951,2014-09-01,0.001116429179079533
12443,951,2014-10-01,0.001383779476287854
12444,951,2014-11-01,0.001311488996112784
12445,951,2014-12-01,0.01118275179225943
12446,951,2015-01-01,0.012648254319311235
12447,951,2015-02-01,0.012202908894794263
12448,951,2015-03-01,0.012146770619988251
12449,951,2015-04-01,0.012070507936891317
12450,951,2015-05-01,0.014652119985977633
12451,951,2015-06-01,0.01854888440111405
12452,951,2015-07-01,0.021610424075495443
12453,951,2015-08-01,0.021300661751096354
12454,951,2015-09-01,0.019996942809978605
12455,951,2015-10-01,0.019185389970014184
12456,951,2015-11-01,0.018970729024199936
12457,951,2015-12-01,0.01012504293770163
12458,951,2016-01-01,0.01100369070885633
12459,951,2016-02-01,0.010530583420995582
12460,951,2016-03-01,0.010467077393076204
12461,951,2016-04-01,0.010081796720656733
12462,951,2016-05-01,0.008480606205523402
12463,951,2016-06-01,0.0046901498874222
12464,951,2016-07-01,0.003666379259901368
12465,951,2016-08-01,0.003488010194691925
12466,951,2016-09-01,0.0052520518566005455
12467,951,2016-10-01,0.004650460165561227
12468,951,2016-11-01,0.0032777589821445952
12469,951,2016-12-01,0.0034859852901268722
12481,957,2014-03-01,0.01334826873517092
12482,957,2014-04-01,0.012581146370942625
12483,957,2014-05-01,0.011894605162296257
12484,957,2014-06-01,0.01080122999718569
12485,957,2014-07-01,0.009348862597850392
12486,957,2014-08-01,0.008688243125647633
12487,957,2014-09-01,0.009090091225858176
12488,957,2014-10-01,0.007828533869324772
12489,957,2014-11-01,0.007477812719182492
12490,957,2014-12-01,0.007720786553055925
12491,957,2015-01-01,0.007264246289720084
12492,957,2015-02-01,0.005512518965801847
12493,957,2015-03-01,0.007359602222759523
12494,957,2015-04-01,0.00702590526562576
12495,957,2015-05-01,0.010982615068783572
12496,957,2015-06-01,0.014755401354007642
12497,957,2015-07-01,0.01621300490124728
12498,957,2015-08-01,0.01591139943585645
12499,957,2015-09-01,0.01926160363268493
12500,957,2015-10-01,0.020737129144287776
12501,957,2015-11-01,0.019933734493483776
12502,957,2015-12-01,0.0180957556347594
12503,957,2016-01-01,0.016524701293438564
12504,957,2016-02-01,0.015835172366216167
12505,957,2016-03-01,0.01436237730661955
12506,957,2016-04-01,0.018489097662204947
12507,957,2016-05-01,0.014704636215104623
12508,957,2016-06-01,0.030733102232378653
12509,957,2016-07-01,0.030035390592514758
12510,957,2016-08-01,0.028692586171344788
12511,957,2016-09-01,0.026763898251957723
12512,957,2016-10-01,0.023796902804611178
12513,957,2016-11-01,0.02337341335552119
12514,957,2016-12-01,0.021284688741371512
12537,959,2015-02-01,0.008545263554322334
12538,959,2015-03-01,0.008236978609856062
12539,959,2015-04-01,0.004977253315522565
12540,959,2015-10-01,0.00479651085607241
12541,959,2015-11-01,0.0045969446644745894
12542,959,2015-12-01,0.004792570747841619
12543,959,2016-01-01,0.007162024003297438
12544,959,2016-02-01,0.008241718103129216
12545,959,2016-03-01,0.007560418255808538
12546,959,2016-04-01,0.007827892645018491
12547,959,2016-05-01,0.0070052909930008464
12548,959,2016-06-01,0.006608390553895235
12549,959,2016-07-01,0.006403679593771407
12550,959,2016-08-01,0.007659359175127336
12551,959,2016-09-01,0.007321193869996922
12552,959,2016-10-01,0.00825696283894977
12553,959,2016-11-01,0.008176297677586325
12554,959,2016-12-01,0.00783667471192759
12566,960,2014-03-01,0.003873402838898972
12567,960,2014-04-01,0.0047379682840510695
12568,960,2014-05-01,0.004460009070224533
12569,960,2014-09-01,0.00374825657260589
12570,960,2014-10-01,0.00294940753687546
12571,960,2014-11-01,0.0028306616324793206
12572,960,2014-12-01,0.0026713518125991314
12573,960,2015-01-01,0.002705664123522633
12574,960,2015-02-01,0.0028190505102574626
12575,960,2015-03-01,0.002788862968187354
12576,960,2015-04-01,0.00511349429869783
12577,960,2015-05-01,0.0035866329549725947
12578,960,2015-06-01,0.0038581527924053914
12579,960,2015-07-01,0.003359879080408141
12580,960,2015-08-01,0.0032453537524571503
12581,960,2015-09-01,0.003117730174420271
12582,960,2015-10-01,0.0031530898791943666
12583,960,2015-11-01,0.003152840389563263
12584,960,2015-12-01,0.003279426224188135
12585,960,2016-01-01,0.0021054901134280723
12586,960,2016-02-01,0.0035745929617964603
12587,960,2016-03-01,0.003382688404243392
12588,960,2016-04-01,0.0027067150512590245
12589,960,2016-05-01,0.0023807941192598124
12590,960,2016-06-01,0.002324189617668107
12591,960,2016-07-01,0.0029364499527257844
12592,960,2016-08-01,0.0028366980181697234
12593,960,2016-09-01,0.0026341964638540334
12594,960,2016-10-01,0.003949443076745683
12595,960,2016-11-01,0.0035456267744979867
12596,960,2016-12-01,0.003509040259940853
12608,961,2014-03-01,0.00812421467337205
12609,961,2014-04-01,0.008453954094070256
12610,961,2014-05-01,0.007892717552024925
12611,961,2014-06-01,0.007544996659442307
12612,961,2014-07-01,0.009636806468871413
12613,961,2014-08-01,0.009335716442734674
12614,961,2014-09-01,0.009125601262291635
12615,961,2014-10-01,0.00841120670709236
12616,961,2014-11-01,0.007583590886428117
12617,961,2014-12-01,0.01266732383766375
12618,961,2015-01-01,0.008875541049195546
12619,961,2015-02-01,0.00837911223780097
12620,961,2015-03-01,0.007396184443232632
12621,961,2015-04-01,0.011941144484686533
12622,961,2015-05-01,0.014821627263140943
12623,961,2015-06-01,0.014296618338872873
12624,961,2015-07-01,0.011467442238812001
12625,961,2015-08-01,0.012297013997704177
12626,961,2015-09-01,0.01198520603413161
12627,961,2015-10-01,0.014370925420633208
12628,961,2015-11-01,0.016813386223220886
12629,961,2015-12-01,0.01342093613616478
12630,961,2016-01-01,0.015533284422074065
12631,961,2016-02-01,0.014894371775111085
12632,961,2016-03-01,0.013763991390833749
12633,961,2016-04-01,0.00877609726084475
12634,961,2016-05-01,0.007731356537523424
12635,961,2016-06-01,0.011997826653842032
12636,961,2016-07-01,0.022925345855750668
12637,961,2016-08-01,0.021850114134128518
12638,961,2016-09-01,0.02104167053042034
12639,961,2016-10-01,0.021077612226450465
12640,961,2016-11-01,0.021176366162530925
12641,961,2016-12-01,0.020586492923118305
12653,962,2014-03-01,0.0025726377316232342
12654,962,2014-04-01,0.0015395150813917295
12655,962,2014-05-01,0.0018155685130985851
12656,962,2014-06-01,0.001622636912646811
12657,962,2014-07-01,0.0023833633089590796
12658,962,2014-08-01,0.002436476147478289
12659,962,2014-09-01,0.002608870555503079
12660,962,2014-10-01,0.0030341806820640585
12661,962,2014-11-01,0.002485825234266666
12662,962,2014-12-01,0.0025006440803600834
12663,962,2015-01-01,0.002465476217451109
12664,962,2015-02-01,0.002435566310606316
12665,962,2015-03-01,0.002526665421484459
12666,962,2015-04-01,0.002322507160638449
12667,962,2015-05-01,0.002625774821552055
12668,962,2015-06-01,0.0025238212927018557
12669,962,2015-07-01,0.0015768668411955278
12670,962,2015-08-01,0.00201541680082638
12671,962,2015-09-01,0.0027256027316537625
12672,962,2015-10-01,0.002495306342157158
12673,962,2015-11-01,0.002473350485696107
12674,962,2015-12-01,0.004705891205229253
12675,962,2016-01-01,0.004531864961599759
12676,962,2016-02-01,0.004329613561447914
12677,962,2016-08-01,0.0044752473123497736
12678,962,2016-09-01,0.006848998800674983
12679,962,2016-10-01,0.006165531429062115
12680,962,2016-11-01,0.005845519714532275
12681,962,2016-12-01,0.006862528780709951
12693,963,2014-03-01,0.007857075681210536
12694,963,2014-04-01,0.0074343030778880196
12695,963,2014-05-01,0.007529669447751163
12696,963,2014-06-01,0.008419768765493897
12697,963,2014-07-01,0.007964045475475068
12698,963,2014-08-01,0.006263357489644166
12699,963,2014-09-01,0.0040404128751631435
12700,963,2014-10-01,0.00377966385211155
12701,963,2014-11-01,0.004589963433483585
12702,963,2014-12-01,0.003111542524049407
12703,963,2015-01-01,0.0032447289112984474
12704,963,2015-02-01,0.003433774655699145
12705,963,2015-03-01,0.0031877353037854782
12706,963,2015-04-01,0.00328548734414824
12707,963,2015-05-01,0.003258126366623573
12708,963,2015-06-01,0.003253237921074443
12709,963,2015-09-01,0.003119109029187745
12710,963,2015-10-01,0.0028864264059019953
12711,963,2015-11-01,0.00275113920384381
12712,963,2015-12-01,0.0026052032748449614
12713,963,2016-01-01,0.0017911258970569445
12714,963,2016-02-01,0.0017940830986354801
12715,963,2016-03-01,0.001935502691311794
12716,963,2016-04-01,0.001786378530444726
12717,963,2016-05-01,0.0016975856844626295
12718,963,2016-06-01,0.0016535710705537518
12719,963,2016-07-01,0.0013146354700570696
12720,963,2016-08-01,0.0008843529481149191
12721,963,2016-09-01,0.0010270585469790876
12722,963,2016-10-01,0.0012897211200381005
12723,963,2016-11-01,0.0013653876885363174
12724,963,2016-12-01,0.0013025356529069102
12736,965,2014-03-01,0.004502617374146755
12737,965,2014-04-01,0.004303587990410541
12738,965,2014-05-01,0.00493845705360234
12739,965,2014-06-01,0.005093211223232835
12740,965,2014-07-01,0.004139212820825753
12741,965,2014-08-01,0.003922232070418164
12742,965,2014-09-01,0.003983561092893492
12743,965,2014-10-01,0.005664605235957376
12744,965,2014-11-01,0.007738925140997184
12745,965,2014-12-01,0.00793514465505696
12746,965,2015-01-01,0.00723945640911735
12747,965,2015-02-01,0.006922042224872668
12748,965,2015-03-01,0.0073503260646222215
12749,965,2015-04-01,0.007511984193709498
12750,965,2015-05-01,0.009395464212158354
12751,965,2015-06-01,0.00851852502827302
12752,965,2015-07-01,0.01018421896014196
12753,965,2015-08-01,0.010514361140312083
12754,965,2015-09-01,0.009256364241622758
12755,965,2015-10-01,0.005417045118661323
12756,965,2015-11-01,0.005309227543599744
12757,965,2015-12-01,0.005056429457291226
12758,965,2016-01-01,0.0046547687566577305
12759,965,2016-02-01,0.004214452137024957
12760,965,2016-03-01,0.004560006805388533
12761,965,2016-04-01,0.0036112396069766157
12762,965,2016-05-01,0.0031719636920817585
12763,965,2016-06-01,0.0049786262097936676
12764,965,2016-07-01,0.005850252366824592
12765,965,2016-08-01,0.0053397253638643415
